source,content,sentiment
twitter,ای بابا همتونم که استارتو تو ناشناس زدین.,neu
twitter,دنبال فضولش میگشتم که اینجا زیاد پیدا کردم. خداروشکر که عقل و فهم و درکسون هم بیش از آواتار نمیرسه,neg
twitter,"اواتارتو عوض گردی از صب تو تایملاین ندیدمت
اواتارت بااانو",pos
twitter,دیوانه ها از عقل وشعور نصیبی نبردن,neg
twitter,این کارا چیه 😂😂😂,neu
twitter,"خود آغا تصفیه و شام آخر اصلاح طلبان را از نظام برگزار کرد! 

ریزش اصلاح طلبان از ولایت فقیه مبارک :)

#رای_بی_رای 
#ایران",neg
twitter,من دیگه خجالت کشیدم بپرسم شکایت چرا گفتم حالا مهتاب میگه اینم که هیچی نمیدونه😂😂😂,neu
twitter,تو چرا منظور منو ید میفهمی؟ من گفتم ادعایی داری؟ یه توییت فان زدی منم یه منشن گذاشتم، همین، ببخشید اگه بد برداشت کردی😊💐,neu
twitter,پس کن مگه خودت همه کاره مملکت نیستی ریس جمهور تداکارت چی هر چی بهش بگی عمل میکنه هر بلایی سر مردم ایران بیاد مقعصر تویی ریس جمهور میاری تا بجای اینکه به تو فوش بدن به ریس جمهور میدن,neg
twitter,این خیلی معروف بود 😂,pos
twitter,یه خانم کاراموز وکالت لایو گذاشته، خیلی از این اقایون وکیل یه جوری دارن تو لایوش لوس بازی در میارن که من شوک شدم...😐,neg
twitter,همین از دستم برمیومد😀,neu
twitter,"اره دیگه فدات شم این خام کاره😂
بعدش قاب پلاستیکی میخوره
باید کاندمی چیزیم بعد بزنی سرش چون طبیعتا قابل شست و شو نیست چندان",neu
twitter,دم انتخابات زیاد به گا میرن فیکا دیگه تا واتساپ تصویری صحبت نکنم از نظر من همه فیکن😂😂😂😂😂,neg
twitter,وای یه لحظه فکر کردم سال بالاییه,neu
twitter,"🔴اگه فساد کردیم و رد صلاحیتمون کردن، میگیم انتخابات مهندسی شده!

اگه #تایید_صلاحیت شدیم و رای نیاوردیم میگیم تقلب شده..!
اگه رای آوردیم و به مدیریت کشور گند زدیم،میگیم تقصیر نظام و رهبریه!
اگه نظام گندهای ما رو گردن گرفت، میگیم استعفا اما می‌مانیم
عمر و عاص هم این قدر وقیح نبود!",neg
twitter,منو با قیمه ها قاطی نکنید,neg
twitter,دونفر دارن همو میبوسن خال هم دارن😐😑😂,neu
twitter,فانه .وگرنه که همه زیبایی خاص خودشون را دارن,pos
twitter,"دو تا how it's started از این دوتا نره خر مهربون بذارم و ادامه چالش هم چون نمی‌تونم عکس بذارم کنسله.
(:",neg
twitter,"کسی نیست ۲ مچ وارزون چیل بازی کنیم؟
به خدا اونقدرم بد نیستم که یه لول۱ میندازه باهام😭
حداقل ۱۵۰۰ لول هستم من
پ.ن: تیم باید ۳ نفره باشه، همیشه ۱ نفر حداقل لفت میده :/",neg
twitter,چرا سمت ما رو خشکی گرفته؟ =)),neu
twitter,"نمیدونم تاحالا دوست یا همکار آبادانی داشتید؟
خداوکیلی آدمای خیلی باحالیند
یه همکار آبادانی داشتم،که با اینکه سالهاست بازنشست شده ،تنها ارتباطی که با هم داریم اینه که تو واتس‌آپ برام جوک و کلیپ طنز می‌فرسته،منم متقابلا براش جوک میفرستم،همین،سلام‌علیک هم نمی‌کنیم😁",pos
twitter,"فدای سرت مرد
این چیزا منو قوی تر میکنه
شاید اون لحظه ناراحت شم
ولی باید یاد بگیرم رها کنمش:)",pos
twitter,خو اون فالو کرده تو نباید بکنی😂😂,neu
twitter,هنوز به ما بک ندادید 🙂,neu
twitter,"یه کیس واگذاری داریم، 
اگه آدم حسابی هستید بیاید دایرکت.",neu
twitter,تو ایران حقوق شهروندی معنی و مفهوم نداره چه برسه به حیوانات....,neg
twitter,ساعت ده شب از بهشت زهرا میخونمتون. فقط ماییم و تعدادی روح:)))))),neu
twitter,متاسفانه نمره می‌خوام و پرم از غلط دیکته‌ای,neu
twitter,عصر جمعه ی تو هم بخیر,pos
twitter,🤔🤔منظورت آخوند عنقلابه یه شیعه پنج قرنی؟ بابا ایرونیا حداقل پونصد ساله به دروغگویی متهمن تو سفرنامه ها..‌‌بنظرم شیعه این کارو کرده,neg
twitter,#اسرائیل_کودک_کش چیزی که #تایمز هم نتوانست انکار کند.,neg
twitter,"ولي دارم ميسوزم، تو ٣ هفته تعداد توييتام ٣كارم رد كرده بود. اصن نميخوامش، همين اكانتمو دوست دارم، دوباره ميكشمش بالا

EXO EPISODE 02
#XIUMIN_Targeted
#CHANYEOL_Targeted
#KAI_Targeted
#DONT_FIGHT_THE_FEELING",neu
twitter,"گزینه خامنه ای جلیلی هستش
حکومت رئیسی و فقط بر سر زبان ها آورده. این حقه علی خامنه ای هستش",neu
twitter,خیلی دوست دارم بفهمم کیا نباید بشنون این اسمو 😂😂😬,neu
twitter,ظاهرا حجم نقدینگی که اقایون ذخیره دارند خیلی زیاده!!,neu
twitter,"خودتونم جر واجر کنید دولت بعدی دولتی قوی و انقلابی با مشارکت
#رييسي 
#سعید_جلیلی 
#سعید_محمد 
خواهد بود ان شاالله",pos
twitter,اووو تو ام پس عشق لب و لوچه ای😔🚶💜,pos
twitter,"تمامِ راه‌ها به تو خَتم می‌شوند؛ 

حتّی آنهایی که برایِ 

فراموش کَردنَت پیموده‌اَم...!

""محمود درویش""",pos
twitter,فورد موستانگ ۱۹۷۰ به کنار بقیشون به کنار,neu
twitter,"ولی تو گویی که احساس نداری، کس کش
#گل‌های_عن_تو_عن",neg
twitter,با چند ساعت تاخیر تولد مبارک,pos
twitter,باشه مال تو :))),pos
twitter,": باید دست دزد ها و اختلاسگر ها دا قطع کرد این فقط با روی کار آمدن رئیس جمهور انقلابی امکان پذیر است 
#ما_منتظر_انتخاباتیم 
#رای_میدهیم",neg
twitter,گفتن FATF ی که نمی‌ذاشتیم اوکی بشه رو پامونو از رو سیم بر می‌داریم اوکی شه!؟,neu
twitter,فک کنم فقط منم که نمیدونم قضیه‌ی بوگوم چیه🧍‍♀️,neu
twitter,اِلی برای تو,neu
twitter,چرا عصبی هستی سر اینا خالی میکنی😂,neg
twitter,"بانیان وضع موجود با بالا و پایین کردن سوری قیمت دلار و سکه و ارز و طلا به خاطر پیشبرد اهداف سیاسی خود دست بردار نیستند و به دنبال گروگانگیری دوباره معیشت مردمند.
#ما_منتظر_انتخاباتیم 
#رای_میدهم",neg
twitter,خدا رحمتشون کنه، انشاءالله با اهل بیت ع محشور بشن,pos
twitter,نه😞 ولی از قلعه‌نویی امضا گرفتم,neu
twitter,"زهرا ک اسمه ننشونه دادا 
با مهتا حال میکنم اوکیه 
پنج تا دختر میخوام چکار 
دوتا پسر سه تا دختر ،حالا ک یکی هم بخاطر تو اضافه شد اون هم پسر باشه 🚶🏻😂",neu
twitter,"سننینینینیننی
تو کدوم برنامهه‌هاژمیپین
چرا ندیدم
وای",neu
twitter,"منتظر سرویس بودم با تلفن حرف میزدم
بعد قطع کردن یکی اونجا بود به ترکی گفت بچه کجایی ؟و حرف زدیم 
بعد رسیدیم بالا،جلو در اسانسور داشتیم حرف میزدیم که یکی دیگه هم گفت عه تبریز هستی ؟
به ترکی
هیچی دیگه 
الان‌ دعوتم کردن شب برم سالن پینگ پونگ مافیا بازی کنم باهاشون
ارتباط گیری۱۰/۱۰",neu
twitter,یه سایت هست قیمتاشم مناسبه,pos
twitter,با انتخابات درست میشه 😔🤲🏻,pos
twitter,"چرا باید ایران رو دوس نداشت
(می دونم جمله بندیم ریده)",neu
twitter,بندازش بیرون از ماشین,neg
twitter,شما قادر به تفکیک آزادی عقیده و قانون مدنی جامعه نیستید متاسفانه 🙏✋,neg
twitter,افتادی تو وادی توییت‌های لایک‌خورااااا,neu
twitter,"تصوری که از میانسالیم دارم یه زن تنهاست که صبح به صبح میره پیاده روی و تو راه برگشت نون میگیره...
عصرها در حالیکه چایی و توت خشک میخوره فیلم می بینه یا کتاب میخونه
 و تنها دلخوشیش تو زندگی دانش آموزاشن...",neu
twitter,"سیگار مال دولت هستش بقول افشین نریمان تو برنامه اش درباره فساد دخانیات برنامه گذاشته بود که ۹۹٪ دست سپاه و بیت رهبری هستش 
اون ۱٪ که قاچاق میارن بازم به دولت مربوط میشه",neu
twitter,از لحاظ روحی نیاز دارم چند نفری بریم شهر سایلنت هیل اون مود مه دار و سرد و منزوی رو تجربه کنیم یکم بترسیم چیزیمون نشه برگردیم.,neu
twitter,وایییی این واقعا قشنگ بود😂😂,pos
twitter,"بخاطر دزدی ۷۰ درصد از سرمایه مردم در #بورس
#روحانی_متشکریم",neg
twitter,اونیکه پرچم رو داده بالا داره به ایران فحش میده یا اونیکه فیلم رو میگیره؟؟؟؟؟؟,neu
twitter,همون دیگه کافیه یه دونه از خرده سنگا برجستگی داشته باشه,neu
twitter,خودمم یه زمان میگفتم عشق نیست اینا، ولی آدم به آدم متفاوته این حس، ممکنه یه عشق خیلی مسخره باشه یا ممکنه خیلی قشنگ باشه، در هر صورت همشون تو یه دایره‌ان.,neu
twitter,😂😂😂توالت سرراهی خمینی شرف داره به توالت تو,neg
twitter,نه تروخدا تو نمیگفتی الان سر خونه زندگیمون بودیم بابا ازدواج‌ کجا بود؟؟؟,neu
twitter,پسرا کدوم اهنگو اجرا کردن تو برنامه‌ی gma؟؟؟؟,neu
twitter,"بلاخره پیداش کردم و غیرفعالش کردم!
والا این چه مسخره بازی بود!! 😁",neu
twitter,نه تو بدهههههه,neg
twitter,شما که ایمپرشن دارین کصشر‌ چرا توییت میکنید.😔😔😔,neg
twitter,من یه نفری برای تو بمییییرررررممممم😭,neg
twitter,طرف اومده می‌گه دیدم تو خبرها که حجتی کرمانی از رهبر خواسته با حکم حکومتی رییسی رو بذاره رییس جمهور و ایشون حتی نمیدونه اولردی با این انتخابات ایشون حتما رییس جمهوره 🤦‍♂️,neu
twitter,"وقتی با درخت
بودم
پرنده می گفت

درخت را باید با رنگ سبز نوشت
تا من آرزوی پرواز کنم
(احمد رضا احمدی)",pos
twitter,نه مشکل اینه که چـرا به خاطر وجود شـما مسلمونای خـواهر کسه کار به جایی رسیده یه که چینی حرومی بگه با ۵۰ دلار میتونم کل نوامیس کاربر پنکوین گالاپاگوس رو از کـس و کـون بکـنم,neg
twitter,نزسمکضکشک تو تو صحرایی نه؟,neu
twitter,میدونم منم با اون بودم مثلا واکنش تورو تشدید کردم🤣,neu
twitter,"آخه باختن 
بدم باختن
دارن به قهقرا میرن
در کل بدجور سوزش پیدا کردن",neg
twitter,خیلی با استعداد بوده هر کی بوده ، رشتو هاش معرکه بود🤦‍♂️,pos
twitter,"من سال‌ها با Kpop و Kdrama آشنام و حداقل 106 سریال و حداقل 1000 آهنگ از مهم‌ترین گروه‌های Kpop شنیدم طی سال‌های 2009 تا الآن
ولی طرفداری شون نمیکنم.
شما هم راحت بجنگید. نهایتش من شمارو میوت می‌کنم. :) (یعنی الانم میوت شدید)",neu
twitter,"واقعا نمیدونم شما چیزی از بیلبورد و سلب بودن و اینا میدونین یا نه که اینارو میگین
اونجا مجری وقت مصاحبه نگرفته بود سلب ها هم واسه هر ثانیه به ثانیشون برنامه دارن واقعا انتظار داشتین بشینن مصاحبه کنن؟با اینکه وسط عکس برداری هم بود لیدر جوابشو داد تو اون شرایط",neu
twitter,بچه ها این ساقیش خیلی خوبه 😂😂,pos
twitter,"↩️ دلسوزان انقلاب ریزش کنند. والله نمیدونم به چه زبانی به هموطنان بگیم که متوجه بشوند. 

شرمنده حقیر را ببخشید فراموش کردم سلام کنم. 
سلام بزرگوار امیدوارم در پناه حق باشید.",pos
twitter,😂😂😂😂نه به داره نه به بار,pos
twitter,با دود بهش علامت بده,neu
twitter,ولی ته این راه کلون شدنه، من میدونم,neu
twitter,"بیشتر از دو ساله که مزاحمت میکنه و زبان که کوتل نداره شله و شله و لاف و پتاق
تازه اخر سر طلبکارم شده کولی کده",neg
twitter,"ی مدت با ویدیوعای یوتیوب 
Chloe ting
ورزش میکردم غذامم خدم کنترل میکردم بعد ۳ کیلو کم شدم ۳ کیلوشم این چنوخ فقط با نخوردن کم کردم...
میخای سایتشو سرچ کن راهنماییت کنم خشنگم",neu
twitter,روحی ببخشین یعنی چی از زیر برش بزنه,neu
twitter,شاسی که ایرانی نیست؟؟,neu
twitter,چرا انقدر تویی ؟؟؟؟ 🤔😂,neu
twitter,از لحاظ روحی نیاز دارم هرچه زودتر پاییز بشه🤧,neu
twitter,تو جذابی عشقم❤,pos
twitter,چ عجیب😂 فقط منم خودمو از همه بیشتر دوس دارم,pos
twitter,منم ازینا میخوام که چطوری شروع شد و چطوری چیز میشه,neu
twitter,حسادت به چی؟,neu
twitter,هدیه تولد یکماهگی گرفته بقیه هم به نوایی رسیدن😂,neu
twitter,که توییتهام خیلی ... هست,neu
twitter,دیدی یه وقتایی از همه زده میشی حتی از خانوادت؟ دلت میخواد بذاری بری یه جایی که هیشکیو نداشته باشی، دقیقا تو همون حالم!!,neg
twitter,به به معلومه فنشونیا😏😎,pos
twitter,چرا با کراپ کردن کنجکاوی آدمو تحریک می‌کنی؟ این چه وضعشه؟ 😂😉 خوب و خوش باشید با هم❤️,pos
twitter,واقعیشم که تازه همیشه نیست تو دنیای ایده آل زندگی نمیکنیم که!,neu
twitter,پیش خودت اینجوری فک میکنی در حالی که اینجوری نیست و کاربرد اینستاگرام همینه اصن 😉,neu
twitter,درسته ولی بحث من این شخص خاص و توجیه کاراش نیست. لطفا تا آخر بخون,neu
twitter,خانم عزیز، احراز صلاحیت ایشون، نداشتن 4 سال سابقه ی سیاسی است، حالا مگر بده کنار سید ( آرزوی همه) سابقه دار سیاسی هم بشن ( بعد از 8 سال ریاست سید جان) میتونن با خیال راحت کاندید بشن که مطمئناً طرفداراش نسبت به امروز چند برابر خواهد بود.,neu
twitter,منم از کسانی پول میگیرن تا امثال حسن روحانی رو‌ با وجود اینکه میدونن صلاحیت نداره بکنن تو پاچه ملت متنفرم,neg
twitter,کاش ایش بورایا چاتمیارده که بو سوزلره اشتمیردیم,neu
twitter,هیچی نیستن بگو هیشکدوم دیگه 😂😂😂 منم میدونم جانی دپ از کل اینا سره,neu
twitter,۱۵ سال هست که ازدواج کردن و سالی نبوده که شوهر روز تولد همسرش سورپرایزش نکنه!,pos
twitter,با کارت سوخت جیپ تو تیبا بنزین نزده بودیم که در این زمینه هم برعکس عمل کردیم خدا رو شکر:),pos
twitter,😂از این به بعد باید تو توییتر  احراز هویت بگیریم,neu
twitter,خدا لعنت کنه خیمنی ملعون هواداری به همه چیزش رو که کشور به نابودی کشاند,neg
twitter,"چه فرقی میکند میدان جنگ یا پای صندوق‌ رأی...
در مرام شاگردان حـاج قاسـم نیست که میدان را خالی کنند. 
#رای_میدهم",pos
twitter,دیگه این حد از انتقاد پذیریم دارم خسته میشم :/,neg
twitter,چه قشنگ هم زده نامرد :)),neu
twitter,چون باید به آرزوهای خودم برسم قبلش,neu
twitter,ژان ژان حالشو از اینجام بردیم😍,pos
twitter,اون عکس باحاله تو میذاشتی,pos
twitter,"به حرف این کسانی که ترویج میکنند که فایده‌ای ندارد، نرویم، نمیرویم پای صندوق رأی اعتنا نکنید. اینها دلسوز مردم نیستند. کسی که دلسوز مردم است مردم را از رفتن پای صندوق منع نمی کند.
#ما_منتظر_انتخاباتیم 
#رای_میدهم",neg
twitter,آرزو می کنم با اعراب به یک راه حل بدون جنگ برسید و در این سرزمین زیبا به دور از هر گونه خشونت در کنار هم زندگی کنید 🇮🇱🇵🇸,pos
twitter,"شما داداشیا جاتون تو قلبمه
فیک هارو میکنیم حتی اگه بدن ممه",pos
twitter,"اِفیش آخره یه هاو زوان دیمه چو وخته قِل قوتکمو بمره له غریوی🌹😍
کورده کورده کورده کورد دلکم...",pos
twitter,"واقعا خیلی دلم برای اعضاشون سوخت فک کن... فن‌هات اونطوری، اینایی ک باشون قرارداد میبندی اینطوری...
فک کنم فقط فنای ایرانن ک انقد با توجه، هستن
XIUMIN_Targeted
EPISODE 02. ONE GIANT LEAP
DONT FIGHT THE FEELING
#XIUMIN_Targeted",neg
twitter,"هااهااا😁😌دل همتون اب من بیرونم 
😎😌 چه هواییم داره 
حیف فقط پشه زیاده اومدیم تو چادر 😂🥴",pos
twitter,دلم میخواد حرف بزنه تا خونش رو بریزم .فقط منتظر یه بهونه ی کوچیکم.  خدا به جوونیش رحم کنه 😠,neg
twitter,"سیجل که خوب بود ورسش
جی جی میگفتی یچیزی",neu
twitter,ممنون از تحقیق شما,pos
twitter,به امیدخدا این حتما اتفاق میافته برات🙏🙏🙏🙏,pos
twitter,"اره دیوس 
باید باهاش برخورد جدی کنم 
ما کومان فنا رو از هم دور کرد😐",neu
twitter,یک سال بزرگ تر شدین و به همون اندازه چیزای جدید یاد گرفتین، ان شاءالله هرچقدر عمر میکنید پر خیر و برکت باشه و در راه امام زمان لحظات زندگی تونو سپری کنید. 🌾,pos
twitter,"حافظ اَر باده خوری
     با صنمی گلرخ خور

                  که از این بِه نبود
                       در دو جهان هیچ متاع...🍁",neu
twitter,تو شرایطش قرار گرفتی که خودتو بسنجی؟؟,neu
twitter,شریکی که همبرگرشو باهات نصف کنه&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,neu
twitter,"تــو می فـهمی !
من  نمی فهـمم !
فــرق حـوری بـا فـاحشه چیست !
یکی در استخدام خـداست و دیـگـری در استخدام بـنـده ی خدا !
خدایـی کـه بـه پـیـروانش حـوری رشـوه میـدهد و بهـشتی کـه فـاحشه خـانـه است !

نمیدونم از کیه.",neu
twitter,😂😂به این تبعه پاکستانی توضیح نده,neu
twitter,با این قسمت چطوره 😢😢,neg
twitter,"دوستان تاکید میکنم!!!!!
از حالا به بعد 
اگرخواستید تو فضای مجازی کصچرخ بزنید
از آیین اجازه بگیرید ...",neu
twitter,والا انتخابات ۹۶ تصویر محافظه‌کاری از خودش نشون نداده بود. وگرنه اینقدر روش حساب نمی‌کردیم.,neg
twitter,"چقدر من خوب نیستم.
به یه رفتن بی برگشت احتیاج دارم:)",neg
twitter,محتاج دعا ی زیارت عاشورا از بهترین جا نذرت,pos
twitter,همین که نگفت علوم انسان دیجیتالی جای شکرش باقیه!,pos
twitter,چون هستین. اگه هستین حداقل اقرار کنین. مثل اینه که بگی تو بار الکل نخورین من می‌خوام بچم‌و بیارم. نیار. به ما هیچ ربطی نداره. این کوئیرای خارجی که پراید دارنم هر گهی دلشون می‌خواد می‌خورن، کیرشونم دست امثال شما ابله‌ها نمی‌دن.,neg
twitter,من اشکی میشم با اینکه چند جا این خبر رو‌دیدم هر دفعه حالم دگرگون میشه,neg
twitter,توییتی ندارین که ریتوییت کنم,neu
twitter,نه اصلا. همونطور که سانسور های صدا ‌ سیما رو متوجه نمیشیم.🚶🏻‍♂️,neu
twitter,"فقط منم که دلم میخواست یه دیس ترک بخونن که انگشت فاکشون نشون بدن؟ 
مریضم؟
🤣🤣🤣🚶💔",neu
twitter,"ارغوان
شاخه‌ی همخون جدا مانده‌ی من
آسمان تو چه رنگ است امروز 
افتابی ست هوا
یا گرفته‌ست هنوز؟!",neu
twitter,یه پیام عاشقانه دارم برات بد بوی عزیز,neu
twitter,ینی چی که گوشاتو قرض نمیدی که یکم واسشون حرف بزنیم 😔😂,neu
twitter,چون اگه عاشق بشی به ۷ روش سامورایی...,neu
twitter,من که نیستم ولی در کل کسکشا هم آدمن,neg
twitter,پرچمت بالا که زدی وسط خال 👏👏👌,pos
twitter,هیچی عزیزم کلمم تو حالت خوبه خوب شدی,pos
twitter,گزینه خودکشی هم روی میزه,neg
twitter,آقای #رييسي اگه تو میتونستی چهار تا کلمه تو مناظره حرف بزنی  لازم نبود #شورای_نگهبان اینقدر از  آبروی خودش مایه بزاره,neg
twitter,تو همو کیر :))) کسکش😂,neg
twitter,"باز جاج نکنن 
ولی تا جون به لب نشن بعضیا 
نمیگن",neg
twitter,و این عناصر  کی ها و کدام کشور ها است؟,neu
twitter,يعني مرز هاي كسكشي جا به جا شددددد,neg
twitter,گیریم وضع مملکتم درست شد این عمری که از دست دادیم کی میتونه جبران کنه؟,neg
twitter,حاج قاسم تندرو نبود ولی حتما نماز جمعه ی بعضی شهرها رو برید.اونها که باعث اسید پاشی به صورت زیبای زنان کشورمون شد.,neg
twitter,اگه مبنا علم غیب باشه و امثال شماها داشته باشین.حرفت رو میپذیرم آقا تهرانی.اما اگه به تاریخ و قدرت مردم اعتقاد داری.و اون مبنا باشه.منتظر جمع کردن خودتون توسط مردم باشید.دیر و زود داره..امام مطمعن باش سوخت و سوز نداره....خدا وعده حق داده.در مورد ستمگران!!.چه دینی چه غیره دینی,neg
twitter,داشتم الان از کار افتاده😑,neu
twitter,درد جفتش یه اندازه ست,neu
twitter,"بعد از ۱۴ فروردین که تولد زن آقای مهدوی بود دیگه خبر خوبی نداشتیم
خدا رو شکر واقعا😂",pos
twitter,می‌شه دیگه وویس‌ها رو با سرعت بیش‌تری پخش کرد.,neu
twitter,این که دلم میخواد همه چیزو درست کنم و همه مشکلات رو حل کنم واقعا آزار دهندست,neg
twitter,"بگید بهش اگر اسکرین میده ناقص نده.بگه که درجوابش بوده.
گفته «ریدی.برو گمشو».گفتم اونی ریده که خبر کذب زده و الان پاک کرده.
حرف خودشو کات کرده حرف منو گذاشته که بگه من خیلی مظلوم و مودبم😂😂😂",neu
twitter,به نظرم نه شروع کن نه پایان بده:))),neu
twitter,از زمانی که مردان غیرت را کنار گذاشتن و زنان حیا را و متدینین امر به معروف و نهی از منکر، جامعه ی ما به اینجا رسید😔,neg
twitter,درباره چاه آب تخار نه نوشتی، دیشب به سر تان چه آمد؟,neu
twitter,"شما برو ببین بهت برگه تردد میدن بعد گوشه کنایه بزن.
چون افسر نبود از پنجشنبه، ملت ریختن شمال",neu
twitter,"وقتی نیستم چرا باید بگم؟
اصلا چرا باید ثابت کنم این موضوعو؟
هر جور راحتی دیگه",neu
twitter,"خب سلام ارمی🥺
من فاطمه ام
۱۵ سالمه
یک ساله که ارمیم
 بایسم جینه🥺💜
دیگه نمیدونم چی بگم ببخشید🥲💔",neu
twitter,با بلایی که سر خانواده ما اومد، حس میکنم خیلی بودیم😔,neg
twitter,پس چرا به بوکس و باد افتاده😄,neu
twitter,ما خودمون نابوديم اين اسنپه هم هرچي اهنگ شكست عشقيه پلي كرده,neg
twitter,"جناب ریس جمهور داکتر محمد اشرف غنی 
جناب معاون صاحب اول ریاست جمهوری . شما که نماینده یک کشور هستین برای ما جوانان ها چی کردن ما جوان ها را به خاک خون کشنیدن ما جوان را زنده به گور کردن ما جوان ها را خاک به سر کردن ما جوانان به گپ خود شما سرمایه این خاک کشور بودم اخر چی شده ?",neg
twitter,و اینجا شاهد بودیم اول حق اظهار نظر از مردم گرفته شد! و بعد گفتن حالا رای بدین,neg
twitter,"بابا خب همیشه میشه
سر لویی ویتون شب قبلش داشتم با رفیقم حرف میزدم دریارش صبح پاشدم دیدم مدلش شدن
همین هفته پیش شب رفتم زیر پست جیمین نوشتم چی میشه سلکا بزاری فردا صبحش سلکا اپ کرده بود",neu
twitter,"ج.ا.ا شدیدا دنبال سناریوی است که قبل از انتخابات ذهن من و شما رو منحرف کنه 
قتل فجیع،تجاوز فجیع، آتش سوزی ،تصادفهای وحشتناک ، و.....
به نظر شما کدامشو انجام میده ؟؟؟؟؟",neg
twitter,از ناشناس میرسن به عقد و عروسی. شگفت زده میشم از اینهمه خایه,neu
twitter,حالا پسر هم همراهمون بود 😂🤦🏻‍♀️ذوب شدیم.,neu
twitter,امثال شما به رفسنجانی رای دادن,neu
twitter,"😂😂
فقط شغل آیندم به فوتبال ربط داشته باشه کفایت میکنه",neu
twitter,ولشون کن عقده این حسودن,neg
twitter,مرد استند روبرو با نیرو های امنیتی بجنگید مردم عام را سپر قرار ندهید چوچه های isi,neu
twitter,"شایسته سالاری، تنها کلید عبور از شرایط بحرانی کنونی است!
#رئیسی",pos
twitter,اونی که هدرت گذاشتی خودش میگه من سگ حلقه به گوش عاغا هستم و هرچی بگه همونه بعد همین مونده تو با رای دادنت کمر عاغا رو بشکونی😂 تخیلات شماها رو هیچکی نداره وجدانا.,neg
twitter,گوه تو قبرش,neg
twitter,"والا شما دوتا که دوست داشتنی هستین 
ولی کراشم قشنگتر بود از کراش شما 😂",neu
twitter,"وای فرنوش 
من شدیدا روی این مینهیوک کراشم🥲",neu
twitter,"مربی ملوان و بازیکن سابق ملوان
از اسطوره های پرافتخارِ باشگاه ست",pos
twitter,"اگر همه چنلایی ک درمورد واندین دست ب دست هم میدادن و با کمک هم این کار رو میکردن خوب بود
وای دیگه نمیدونم اه",neu
twitter,من از اینجا دانلود کردم. ولی دیدم zarfilm که همیشه ازش دانلود می‌کنم هم امروز گذاشته,neu
twitter,منتشر کن هر چی شد با ما,neu
twitter,"در روز جهانی بهداشت قاعدگی دعوت می‌کنم این برنامه از #تابو را بشنوید.
تابوهای زیادی اطراف موضوع #پریود هست، هرچه جامعه بسته‌تر باشد کمتر هم درباره این چرخه طبیعی بدن #زنان صحبت می‌شود.
هنوز بسیاری پریود را کثیف و حتا زنان در دوران پریود را نجس می‌دانند!",neg
twitter,از همه داغون‌تر شده بود🥲,neg
twitter,"سوئ ظن
تا من هستم با هم همه جا میریم و حق داری بری! من نبودم تو هم باید بشینی تو خونه",neu
twitter,"دادم ویس بالاتر
گفت از امروز دیگه نوشتم گفتم  شاید گوش نکرده تا فردا صد بار میفرستم براش
اجی کوچیکم میگه بنویس تابلو بزن نزدیک خونشون",neu
twitter,"تن آدمی شریف است به جان آدمیت
نه همان رگ دست زیباست نشان آدمیت",neu
twitter,"استادم سر کلاس گفت من در این مورد خیلی مهربان ، با گذشت و رئوف بودم!
واقعا ترس از از فارغ التحصیل نشدن نذاشت بهش بگم ""سلام امام رضا""  :)))",neu
twitter,ولي فك كنم براي شما ننوشت چون شما اساسا برده اي ما هنوز به اونجا نرسيديم.,neg
twitter,اقا همشون فرق دارند ولی میتونی ازش تشکر نکنی 😂 اینم متوجه نمیشید که مثلا کشور به این فلاک افتاده؟,pos
twitter,"به خودم برنخوره ها😐
ولی چه غلطی دارم میکنم با زندگیم!!!",neg
twitter,"تعجبه که فرزندان مسئولین شکل داعشیها
نیستن
🤣🤣🤣",neu
twitter,"از اونجایی که هنوز بلاک نشدی پس یعنی لایک نکردی 😂
ولی من همینجوری دارم میگردم تویت با اون محتوا پیدا میکنم بلاک میکنم 😂😂",neu
twitter,ارواح خیک عمه جونت کور خوندین هنوز هم سر فصل تمام مصاحبه ها و در قلب ملت جا داره  آب تو هاون بکوب تا جونت در بره تو انتصابات خرداد معلوم میشه کت تن کیه با اون ولایت مسخره خودتون,neg
twitter,"اراذل ملعون مثل وحوش روز قیامت رمیده بودن
قطعا بیش از ده نفر کشته شده اون روز
فقط صدایی ازش در نیومد و تو ماجرای پلاسکو محو شد",neg
twitter,از کجا می‌دونی 😂,neu
twitter,کلاً واکنش افراد تو شهرهای شیعه نشین به سنی بودن آدما یه جوریه انگار سنی باشی یه موجود عجیب‌الخلقه‌ای,neg
twitter,آدمی که با حرفای قشنگش باعث حال خوب و خندیدنم میشه رو به صورت ویژه دوست دارم.,pos
twitter,نمیدونم کدوم آیت الله بود شاید آیت الله بهجت یا مجتهدی بود میگفتن اگه همه نماز هارو اول وقت بخونی نماز صبح صد در صد بیدار میشی امکان نداره که بیدار نشی.,neu
twitter,دیشب تا چهار بیدار بودم موقع خواب گوشی هارو رو حالت پرواز گذاشتم تا ظهر بخوابم صبح ساعت ۸ی نفر کلی زنگ زد گوشی برداشتم ی دختر بچه میگه عمو توپم خونه شماست میشه توپم بدید .توپ بهش دادم ولی گفتم لنت به خودم که گوشی ایفون در برندارم .,neu
twitter,به نظرم میتونی به هر بامداد هم فکر کنی 🤔,neu
